person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
97.0,2388819.0,46.2,7,12473.0,11.31,0.776,1,24.0,1.0,1039.4166666666667,50610.5720338983,4.734555136008573e-06,0.24742268041237114,0,1,0,0,0,0,0,1
87.0,594348.0,83.8,3,23577.0,6.65,0.2,0,26.0,0.0,1964.75,7008.820754716981,1.1188712355871719e-05,0.2988505747126437,1,0,0,0,1,0,0,0
81.0,722730.0,35.2,1,11777.0,22.97,0.322,0,30.0,1.0,981.4166666666666,19964.91712707182,3.1782226028771425e-05,0.37037037037037035,0,0,0,0,0,0,0,0
49.0,3597824.0,8.0,5,12154.0,17.41,0.351,1,3.0,1.0,1012.8333333333334,399758.22222222225,4.839034694572415e-06,0.061224489795918366,0,0,1,0,0,0,0,0
69.0,841566.0,25.4,1,1747.0,19.48,0.556,0,11.0,1.0,145.58333333333334,31877.5,2.3147295461918065e-05,0.15942028985507245,1,0,0,0,0,1,0,0
88.0,1513639.0,85.5,3,21473.0,6.13,0.034,1,16.0,0.0,1789.4166666666667,17498.71676300578,4.049840120504215e-06,0.18181818181818182,0,1,0,0,0,0,0,1
39.0,2340798.0,23.3,1,11260.0,20.6,0.17,0,28.0,1.0,938.3333333333334,96329.13580246913,8.800413875774896e-06,0.717948717948718,0,1,0,0,0,0,0,1
86.0,2573464.0,3.9,1,22543.0,6.46,0.664,1,21.0,1.0,1878.5833333333333,525196.7346938775,2.510234256148811e-06,0.2441860465116279,1,0,0,0,0,0,0,0
63.0,2162344.0,14.6,6,25444.0,8.52,0.767,1,20.0,1.0,2120.3333333333335,138611.79487179487,3.940166809644159e-06,0.31746031746031744,0,0,1,0,0,0,0,1
52.0,839165.0,38.4,2,24901.0,11.37,0.226,1,9.0,1.0,2075.0833333333335,21298.604060913705,1.3549166672624963e-05,0.17307692307692307,1,0,0,1,0,0,0,0
92.0,1738428.0,14.8,4,22569.0,8.89,0.473,0,16.0,1.0,1880.75,110027.08860759494,5.113812528438033e-06,0.17391304347826086,1,0,0,0,0,0,0,0
81.0,4484591.0,70.1,7,6410.0,15.59,0.327,0,19.0,1.0,534.1666666666666,63074.41631504923,3.4763474581411196e-06,0.2345679012345679,1,0,0,0,0,0,1,0
87.0,2047683.0,65.7,2,5984.0,12.99,0.562,1,30.0,1.0,498.6666666666667,30699.895052473763,6.343752258649284e-06,0.3448275862068966,0,0,0,1,0,0,0,0
84.0,460104.0,16.8,4,12522.0,20.07,0.605,0,10.0,1.0,1043.5,25848.539325842696,4.3620477934384545e-05,0.11904761904761904,0,1,0,0,0,0,0,1
95.0,4884397.0,14.0,1,14211.0,21.99,0.153,1,2.0,1.0,1184.25,325626.4666666667,4.502090124514832e-06,0.021052631578947368,0,0,0,0,0,0,0,0
95.0,2439296.0,15.9,4,8528.0,17.97,0.792,1,5.0,1.0,710.6666666666666,144337.04142011836,7.366876604201948e-06,0.05263157894736842,0,0,0,0,0,1,0,0
34.0,3677336.0,19.8,7,26482.0,8.72,0.668,0,19.0,1.0,2206.8333333333335,176795.0,2.371281174393318e-06,0.5588235294117647,0,0,0,0,0,0,0,1
38.0,2728442.0,6.5,2,24380.0,15.84,0.079,0,14.0,1.0,2031.6666666666667,363792.26666666666,5.805508856149826e-06,0.3684210526315789,1,0,0,0,0,0,1,0
45.0,3334263.0,36.1,1,33038.0,15.16,0.188,1,17.0,1.0,2753.1666666666665,89872.31805929918,4.54673055282965e-06,0.37777777777777777,0,0,1,0,0,1,0,0
41.0,3669842.0,8.0,1,13704.0,20.0,0.577,1,20.0,1.0,1142.0,407760.22222222225,5.449824420281739e-06,0.4878048780487805,0,0,0,0,0,0,1,0
70.0,2190203.0,9.4,2,25300.0,9.58,0.12,1,20.0,0.0,2108.3333333333335,210596.4423076923,4.374021780619522e-06,0.2857142857142857,0,1,0,0,0,0,0,0
57.0,2915451.0,43.7,1,8053.0,9.92,0.807,1,25.0,1.0,671.0833333333334,65222.61744966442,3.4025598775078444e-06,0.43859649122807015,0,1,0,0,0,0,0,1
48.0,2304457.0,38.2,7,12226.0,12.04,0.165,1,29.0,1.0,1018.8333333333334,58787.16836734694,5.224655862680075e-06,0.6041666666666666,0,0,1,0,0,0,0,1
90.0,4772026.0,13.7,3,30495.0,5.86,0.231,0,23.0,0.0,2541.25,324627.61904761905,1.2279896991362371e-06,0.25555555555555554,1,0,0,0,0,0,1,0
23.0,4840161.0,19.1,2,28742.0,16.53,0.001,0,25.0,1.0,2395.1666666666665,240804.02985074624,3.4151749466236876e-06,1.0869565217391304,0,0,0,0,0,0,0,0
41.0,1784248.0,4.2,4,22392.0,15.37,0.045,0,11.0,1.0,1866.0,343124.6153846154,8.6142685241802e-06,0.2682926829268293,1,0,0,0,0,0,0,1
64.0,2612026.0,59.3,7,27557.0,21.98,0.05,0,5.0,1.0,2296.4166666666665,43317.180762852404,8.414920672718926e-06,0.078125,0,0,1,0,1,0,0,0
86.0,5328374.0,70.4,2,32032.0,17.09,0.144,1,7.0,1.0,2669.3333333333335,74627.08683473388,3.20735683956178e-06,0.08139534883720931,0,0,1,1,0,0,0,0
53.0,1917980.0,29.1,5,7551.0,16.4,0.654,1,25.0,1.0,629.25,63720.26578073089,8.55065821819924e-06,0.4716981132075472,1,0,0,0,0,0,0,0
91.0,4717797.0,90.4,4,14867.0,8.71,0.479,1,30.0,1.0,1238.9166666666667,51617.03501094092,1.8462002824198918e-06,0.32967032967032966,0,0,0,0,1,0,0,0
44.0,2039286.0,39.5,7,13707.0,15.3,0.602,0,21.0,1.0,1142.25,50352.74074074074,7.50262224002801e-06,0.4772727272727273,0,0,1,0,0,1,0,0
80.0,4880691.0,34.0,2,1297.0,20.86,0.155,0,9.0,1.0,108.08333333333333,139448.3142857143,4.273984098976129e-06,0.1125,0,1,0,0,0,0,0,0
31.0,5344262.0,30.3,3,6213.0,12.12,0.002,0,6.0,1.0,517.75,170743.1948881789,2.2678524616022825e-06,0.1935483870967742,0,1,0,1,0,0,0,0
84.0,4014088.0,31.4,5,31398.0,15.25,0.118,0,11.0,1.0,2616.5,123891.60493827162,3.7991185546708106e-06,0.13095238095238096,1,0,0,0,0,0,1,0
59.0,4334453.0,36.8,5,22454.0,7.56,0.005,0,13.0,0.0,1871.1666666666667,114668.0687830688,1.7441643168897396e-06,0.22033898305084745,1,0,0,0,0,0,0,0
54.0,992651.0,32.0,4,9465.0,16.71,0.7,0,22.0,1.0,788.75,30080.333333333332,1.683369398338995e-05,0.4074074074074074,0,1,0,0,1,0,0,0
75.0,3340640.0,56.1,1,23397.0,18.43,0.576,0,17.0,1.0,1949.75,58505.07880910683,5.5169052885359425e-06,0.22666666666666666,0,1,0,1,0,0,0,0
68.0,4192695.0,67.3,1,6473.0,21.25,0.824,1,12.0,1.0,539.4166666666666,61386.456808199124,5.068337890464751e-06,0.17647058823529413,0,0,1,0,0,0,0,0
81.0,2664891.0,45.1,5,1637.0,15.41,0.153,0,7.0,1.0,136.41666666666666,57806.74620390456,5.782598319181416e-06,0.08641975308641975,0,0,1,1,0,0,0,0
68.0,4620167.0,25.5,5,3773.0,17.52,0.446,0,20.0,1.0,314.4166666666667,174345.9245283019,3.792069898756928e-06,0.29411764705882354,0,0,0,0,0,1,0,0
27.0,2196271.0,18.5,4,10655.0,20.05,0.819,0,23.0,1.0,887.9166666666666,112629.28205128205,9.129106048795413e-06,0.8518518518518519,1,0,0,0,0,0,1,0
39.0,2849376.0,18.5,3,23448.0,9.46,0.144,0,4.0,0.0,1954.0,146121.84615384616,3.320023991209307e-06,0.10256410256410256,0,0,0,0,0,1,0,0
58.0,3036362.0,17.3,3,14484.0,8.1,0.455,1,19.0,1.0,1207.0,165921.42076502732,2.667665229750198e-06,0.3275862068965517,1,0,0,0,0,0,0,0
68.0,5835052.0,47.3,1,20990.0,6.38,0.761,1,21.0,1.0,1749.1666666666667,120808.53002070394,1.0933919537663155e-06,0.3088235294117647,0,0,0,1,0,0,0,0
83.0,1594346.0,30.3,1,7802.0,14.24,0.107,0,29.0,1.0,650.1666666666666,50937.57188498403,8.931556304869642e-06,0.3493975903614458,0,0,0,0,0,1,0,0
81.0,5301105.0,71.0,3,22376.0,11.27,0.336,0,20.0,1.0,1864.6666666666667,73626.45833333333,2.125971448222314e-06,0.24691358024691357,1,0,0,0,0,0,0,0
73.0,609398.0,18.9,1,19517.0,18.59,0.14,0,25.0,1.0,1626.4166666666667,30623.015075376887,3.050546522065182e-05,0.3424657534246575,0,0,0,0,0,0,1,0
68.0,4939371.0,10.8,3,17437.0,19.9,0.225,1,17.0,1.0,1453.0833333333333,418590.7627118644,4.0288522508529426e-06,0.25,0,1,0,0,0,0,0,1
60.0,264102.0,46.9,7,14317.0,12.06,0.261,1,13.0,1.0,1193.0833333333333,5513.611691022965,4.5664002302132126e-05,0.21666666666666667,0,0,1,0,1,0,0,0
58.0,3163016.0,12.4,5,17332.5,22.78,0.666,0,24.0,1.0,1444.375,236045.97014925373,7.201984687404462e-06,0.41379310344827586,0,0,0,0,0,1,0,0
74.0,1730334.0,33.4,2,24309.0,6.18,0.311,0,13.0,1.0,2025.75,50300.40697674419,3.571562732072113e-06,0.17567567567567569,0,0,0,0,0,0,0,1
58.0,1851199.0,33.3,2,7249.0,16.74,0.138,0,24.0,1.0,604.0833333333334,53970.816326530614,9.042783059636992e-06,0.41379310344827586,0,0,1,0,1,0,0,0
83.0,1642004.0,31.2,6,7505.0,16.04,0.602,1,9.0,1.0,625.4166666666666,50993.91304347826,9.76854516277356e-06,0.10843373493975904,0,1,0,0,1,0,0,0
96.0,3464096.0,36.5,7,14912.0,6.29,0.794,1,26.0,1.0,1242.6666666666667,92375.89333333333,1.815769015705969e-06,0.2708333333333333,0,0,0,0,0,0,0,0
64.0,3450839.0,44.1,3,28602.0,12.0,0.626,0,15.0,1.0,2383.5,76515.27716186253,3.477414194804743e-06,0.234375,0,1,0,0,0,1,0,0
20.0,3117506.0,12.2,3,13544.0,15.66,0.127,0,16.0,1.0,1128.6666666666667,236174.696969697,5.0232445348158e-06,0.8,1,0,0,1,0,0,0,0
38.0,5543832.0,33.7,7,2935.0,10.69,0.591,1,16.0,1.0,244.58333333333334,159764.61095100862,1.9282687627856034e-06,0.42105263157894735,0,1,0,0,0,0,1,0
95.0,1565014.0,31.1,6,23664.0,9.81,0.769,0,4.0,1.0,1972.0,48754.330218068535,6.268310527375138e-06,0.042105263157894736,0,0,1,0,0,0,1,0
31.0,5135991.0,26.4,7,3439.0,11.2,0.089,0,10.0,1.0,286.5833333333333,187444.92700729927,2.180688754966908e-06,0.3225806451612903,1,0,0,0,0,0,1,0
52.0,755972.0,43.3,4,21643.0,17.26,0.065,1,4.0,1.0,1803.5833333333333,17064.830699774266,2.2831503241517887e-05,0.07692307692307693,1,0,0,0,0,0,0,1
64.0,263427.0,52.7,2,3638.0,18.48,0.377,0,6.0,1.0,303.1666666666667,4905.530726256983,7.015199599131451e-05,0.09375,1,0,0,0,0,0,0,1
27.0,2361681.0,2.2,7,28974.0,11.12,0.478,0,18.0,1.0,2414.5,738025.3125,4.708508596839032e-06,0.6666666666666666,0,0,1,0,0,0,0,1
65.0,3774433.0,3.9,4,3153.0,13.83,0.561,1,10.0,1.0,262.75,770292.4489795918,3.664125535113344e-06,0.15384615384615385,0,0,1,0,0,1,0,0
49.0,4430111.0,42.4,1,20233.0,18.59,0.54,1,19.0,1.0,1686.0833333333333,102076.29032258065,4.196282170744216e-06,0.3877551020408163,0,1,0,0,0,0,1,0
81.0,398798.0,59.0,3,13304.0,14.68,0.778,1,22.0,1.0,1108.6666666666667,6646.633333333333,3.681052359710029e-05,0.2716049382716049,0,0,0,0,1,0,0,0
66.0,1389049.0,24.2,1,8133.0,10.74,0.31,1,10.0,1.0,677.75,55120.99206349206,7.731903099240489e-06,0.15151515151515152,1,0,0,0,0,0,0,1
85.0,3245147.0,18.1,4,21022.0,21.02,0.581,0,19.0,1.0,1751.8333333333333,169902.9842931937,6.4773625116635665e-06,0.2235294117647059,0,0,1,0,0,0,1,0
87.0,4891198.0,85.2,6,6123.0,19.98,0.447,0,28.0,1.0,510.25,56742.43619489559,4.084887979409547e-06,0.3218390804597701,0,0,1,0,0,0,1,0
55.0,5946795.44,44.5,3,19003.0,13.38,0.16,1,3.0,1.0,1583.5833333333333,130698.80087912088,2.2499508996141124e-06,0.05454545454545454,1,0,0,0,0,0,0,1
59.0,5268482.0,46.3,5,24161.0,14.83,0.166,1,13.0,1.0,2013.4166666666667,111384.39746300213,2.8148520171745835e-06,0.22033898305084745,0,1,0,0,0,0,1,0
95.0,4111560.0,87.4,4,31653.0,18.31,0.433,0,6.0,1.0,2637.75,46510.85972850678,4.453296448721057e-06,0.06315789473684211,1,0,0,0,1,0,0,0
60.0,4646179.0,29.0,1,17825.0,20.32,0.519,0,7.0,1.0,1485.4166666666667,154872.63333333333,4.373485314817764e-06,0.11666666666666667,1,0,0,0,0,0,1,0
58.0,4116924.0,56.7,1,9232.0,20.71,0.587,1,30.0,1.0,769.3333333333334,71350.50259965338,5.030453554534027e-06,0.5172413793103449,0,0,0,0,0,0,1,0
82.0,4092077.0,41.9,2,19413.0,12.52,0.011,0,5.0,1.0,1617.75,95386.41025641026,3.059570223245989e-06,0.06097560975609756,1,0,0,0,0,0,0,1
93.0,5012772.0,66.3,1,3506.0,8.57,0.288,1,9.0,0.0,292.1666666666667,74483.98216939079,1.7096325726299595e-06,0.0967741935483871,1,0,0,0,0,0,1,0
85.0,1768688.0,62.8,6,9005.0,17.41,0.421,0,13.0,1.0,750.4166666666666,27722.382445141066,9.843449017888391e-06,0.15294117647058825,0,0,0,0,0,0,0,1
70.0,2961817.0,19.6,3,20998.0,11.78,0.583,1,23.0,1.0,1749.8333333333333,143777.52427184465,3.977286923099259e-06,0.32857142857142857,1,0,0,0,1,0,0,0
94.0,2708489.0,45.8,4,17005.0,19.95,0.799,1,6.0,1.0,1417.0833333333333,57873.696581196586,7.36572776713224e-06,0.06382978723404255,0,0,1,0,0,0,0,0
96.0,2958934.5,82.8,6,7103.0,14.49,0.12,1,6.0,1.0,591.9166666666666,35309.48090692124,4.8970313817249485e-06,0.0625,0,1,0,1,0,0,0,0
70.0,4518153.0,53.4,3,14059.0,19.46,0.526,0,12.0,1.0,1171.5833333333333,83054.2830882353,4.3070687718922375e-06,0.17142857142857143,1,0,0,0,0,0,1,0
92.0,4584784.0,12.6,1,7364.0,11.1,0.812,0,8.0,1.0,613.6666666666666,337116.4705882353,2.4210513688210025e-06,0.08695652173913043,0,0,0,0,0,0,0,1
47.0,2946609.0,32.5,3,29093.0,20.15,0.187,1,7.0,1.0,2424.4166666666665,87958.4776119403,6.8383668011715155e-06,0.14893617021276595,0,0,1,0,1,0,0,0
89.0,1576732.0,36.8,3,12913.0,16.04,0.245,1,19.0,1.0,1076.0833333333333,41712.48677248677,1.0172933527743758e-05,0.21348314606741572,0,0,0,0,1,0,0,0
81.0,2744855.0,66.1,7,9396.0,13.75,0.814,1,10.0,1.0,783.0,40906.929955290616,5.009370254760177e-06,0.12345679012345678,0,0,1,1,0,0,0,0
35.0,3344444.0,7.2,2,20091.0,20.29,0.005,0,21.0,1.0,1674.25,407859.0243902439,6.066776400867707e-06,0.6,1,0,0,0,0,0,1,0
54.0,5535522.0,35.5,6,32460.0,17.03,0.634,0,15.0,1.0,2705.0,151658.13698630137,3.076493404507578e-06,0.2777777777777778,1,0,0,0,0,1,0,0
84.0,5868049.0,77.1,5,29697.0,9.05,0.325,1,5.0,1.0,2474.75,75135.07042253522,1.5422499808283843e-06,0.05952380952380952,0,0,1,1,0,0,0,0
74.0,1466333.0,68.1,1,26673.0,22.52,0.653,1,12.0,1.0,2222.75,21220.4486251809,1.5358028934744745e-05,0.16216216216216217,1,0,0,1,0,0,0,0
98.0,127199.0,23.0,6,27875.0,12.75,0.527,0,22.0,1.0,2322.9166666666665,5299.958333333333,0.00010023584905660377,0.22448979591836735,0,1,0,0,0,0,0,0
68.0,428190.0,41.3,6,25315.0,10.86,0.184,1,6.0,0.0,2109.5833333333335,10122.695035460994,2.5362513457779355e-05,0.08823529411764706,0,0,1,1,0,0,0,0
57.0,2683244.0,37.6,7,6874.0,6.29,0.028,1,12.0,0.0,572.8333333333334,69514.0932642487,2.3441765474267167e-06,0.21052631578947367,0,1,0,1,0,0,0,0
47.0,3226989.0,44.9,4,17332.5,13.68,0.606,0,18.0,1.0,1444.375,70304.77124183007,4.239244621148501e-06,0.3829787234042553,0,0,0,0,0,0,0,0
92.0,902628.0,71.6,1,19260.0,17.65,0.416,0,27.0,1.0,1605.0,12432.892561983472,1.9553991728606105e-05,0.29347826086956524,0,0,0,0,0,0,1,0
72.0,3765054.0,12.2,2,20125.0,12.82,0.112,1,2.0,1.0,1677.0833333333333,285231.36363636365,3.4049967397554616e-06,0.027777777777777776,1,0,0,0,0,0,0,1
49.0,2559517.0,28.5,2,32130.0,21.18,0.06,0,27.0,1.0,2677.5,86763.28813559322,8.274995526501474e-06,0.5510204081632653,0,0,1,1,0,0,0,0
79.0,1073634.0,66.7,6,27461.0,21.03,0.677,0,29.0,1.0,2288.4166666666665,15858.700147710486,1.9587662473745736e-05,0.3670886075949367,0,0,1,0,0,0,0,1
86.0,2061244.0,10.5,5,14557.0,6.02,0.26,0,16.0,0.0,1213.0833333333333,179238.60869565216,2.920564998338383e-06,0.18604651162790697,1,0,0,0,0,1,0,0
86.0,2711929.0,26.6,1,4057.0,20.42,0.562,0,23.0,1.0,338.0833333333333,98258.29710144927,7.529692875553573e-06,0.26744186046511625,0,0,1,0,0,1,0,0
98.0,2178749.0,9.7,1,19080.0,19.82,0.288,0,26.0,1.0,1590.0,203621.4018691589,9.096959265633965e-06,0.2653061224489796,1,0,0,0,0,0,0,0
60.0,3146536.0,59.8,6,18834.0,7.56,0.705,1,12.0,1.0,1569.5,51752.23684210527,2.402641380031444e-06,0.2,0,1,0,0,0,0,1,0
82.0,1845049.0,25.8,1,10302.0,13.63,0.636,1,25.0,1.0,858.5,68845.1119402985,7.38733367659413e-06,0.3048780487804878,1,0,0,1,0,0,0,0
42.0,4276513.0,24.5,1,22821.0,7.6,0.163,1,25.0,0.0,1901.75,167706.39215686274,1.7771483970355292e-06,0.5952380952380952,1,0,0,1,0,0,0,0
94.0,4129186.0,93.7,3,5175.0,6.26,0.647,0,12.0,1.0,431.25,43602.808870116154,1.516036934147085e-06,0.1276595744680851,0,0,1,1,0,0,0,0
51.0,3826147.0,29.4,2,6719.0,19.58,0.788,0,17.0,1.0,559.9166666666666,125860.09868421053,5.117418353916262e-06,0.3333333333333333,1,0,0,0,0,1,0,0
76.0,4364866.0,0.7,1,24414.0,20.17,0.415,0,17.0,1.0,2034.5,2567568.2352941176,4.620988451652708e-06,0.2236842105263158,0,0,0,0,0,0,0,0
52.0,4484757.0,30.8,6,14956.0,11.87,0.307,0,6.0,1.0,1246.3333333333333,141030.09433962265,2.6467425890092617e-06,0.11538461538461539,0,0,0,0,0,0,1,0
43.0,5319135.0,38.3,6,30685.0,7.71,0.265,0,9.0,0.0,2557.0833333333335,135346.9465648855,1.4494835251439332e-06,0.20930232558139536,0,0,0,0,1,0,0,0
75.0,5799886.0,17.9,6,30850.0,8.8,0.739,0,15.0,1.0,2570.8333333333335,306872.2751322751,1.5172709399338299e-06,0.2,0,0,1,0,0,0,0,1
56.0,2794353.0,25.5,7,24278.0,14.84,0.039,1,23.0,1.0,2023.1666666666667,105447.28301886792,5.310708664686006e-06,0.4107142857142857,0,0,0,0,0,0,1,0
87.0,4937229.0,79.5,6,3821.0,20.91,0.084,0,27.0,1.0,318.4166666666667,61332.03726708075,4.235168302874284e-06,0.3103448275862069,0,1,0,0,1,0,0,0
56.0,3065316.0,33.4,7,12837.0,21.45,0.197,1,6.0,1.0,1069.75,89108.02325581395,6.997644941779268e-06,0.10714285714285714,1,0,0,0,0,0,1,0
75.0,2469849.0,47.2,7,6511.0,11.22,0.664,1,11.0,1.0,542.5833333333334,51241.68049792531,4.542785999149747e-06,0.14666666666666667,0,0,0,0,0,0,0,0
66.0,586314.0,65.1,1,20546.0,13.86,0.3,0,10.0,1.0,1712.1666666666667,8870.105900151286,2.3639170070695786e-05,0.15151515151515152,0,0,1,1,0,0,0,0
39.0,3845185.0,1.2,2,21994.0,10.55,0.489,0,26.0,1.0,1832.8333333333333,1747811.3636363635,2.743690422257857e-06,0.6666666666666666,0,0,0,0,0,0,0,0
93.0,1653734.0,41.7,5,31822.0,12.91,0.171,0,26.0,1.0,2651.8333333333335,38729.133489461354,7.806571185830861e-06,0.27956989247311825,0,1,0,1,0,0,0,0
79.0,3692190.0,53.7,3,34297.0,8.93,0.184,1,10.0,0.0,2858.0833333333335,67498.90310786106,2.4186181050763625e-06,0.12658227848101267,0,1,0,1,0,0,0,0
54.0,2958934.5,33.5,5,2481.0,12.97,0.011,1,7.0,1.0,206.75,85766.21739130435,4.383333127741379e-06,0.12962962962962962,0,0,1,0,0,1,0,0
81.0,5158306.0,38.8,4,12978.0,13.03,0.769,0,11.0,1.0,1081.5,129605.67839195981,2.5260225884190296e-06,0.13580246913580246,0,1,0,1,0,0,0,0
57.0,3381136.0,5.8,3,10022.0,20.64,0.745,0,2.0,1.0,835.1666666666666,497225.8823529412,6.104455394738516e-06,0.03508771929824561,0,0,1,0,0,1,0,0
88.0,3391841.0,15.8,7,12498.0,19.5,0.118,0,14.0,1.0,1041.5,201895.2976190476,5.749088548346297e-06,0.1590909090909091,0,1,0,0,0,0,0,0
27.0,3226026.0,4.2,1,7586.0,12.76,0.41,0,9.0,1.0,632.1666666666666,620389.6153846154,3.955329574117018e-06,0.3333333333333333,0,0,0,0,0,1,0,0
53.0,4781830.0,51.0,5,1649.0,14.33,0.021,0,25.0,1.0,137.41666666666666,91958.26923076923,2.9967600276965035e-06,0.4716981132075472,1,0,0,0,0,0,1,0
67.0,263425.0,23.9,5,23292.0,6.26,0.234,1,29.0,0.0,1941.0,10579.317269076306,2.376378945130701e-05,0.43283582089552236,0,1,0,0,0,1,0,0
75.0,514609.0,35.4,4,34704.0,11.97,0.809,0,7.0,1.0,2892.0,14137.60989010989,2.3260333067760052e-05,0.09333333333333334,0,0,1,0,0,0,0,1
95.0,4498893.0,30.6,5,28615.0,16.55,0.758,1,30.0,1.0,2384.5833333333335,142370.0316455696,3.6786819160442546e-06,0.3157894736842105,1,0,0,1,0,0,0,0
84.0,2097333.0,23.0,5,17578.0,16.24,0.769,1,13.0,1.0,1464.8333333333333,87388.875,7.743163463711549e-06,0.15476190476190477,1,0,0,0,1,0,0,0
88.0,799911.0,16.9,3,5452.0,14.38,0.017,1,20.0,1.0,454.3333333333333,44687.76536312849,1.797697746752143e-05,0.22727272727272727,0,1,0,0,0,0,0,0
78.0,3273960.0,74.0,6,29411.0,21.31,0.412,0,18.0,1.0,2450.9166666666665,43652.8,6.508935201121821e-06,0.23076923076923078,1,0,0,0,0,0,0,1
86.0,4041746.0,17.6,7,8519.0,11.66,0.109,0,13.0,1.0,709.9166666666666,217298.17204301074,2.8848911126797398e-06,0.1511627906976744,1,0,0,0,0,0,0,0
64.0,2477447.0,21.5,4,32131.0,7.5,0.108,1,3.0,0.0,2677.5833333333335,110108.75555555556,3.0273087467426158e-06,0.046875,1,0,0,0,0,0,0,1
83.0,3467894.0,2.7,1,32239.0,5.97,0.679,0,20.0,1.0,2686.5833333333335,937268.6486486486,1.7215054089007885e-06,0.24096385542168675,1,0,0,0,0,0,0,0
70.0,5418879.0,54.7,4,3156.0,16.94,0.718,0,17.0,1.0,263.0,97286.87612208258,3.126107239872446e-06,0.24285714285714285,0,0,0,0,0,0,0,1
49.0,1404507.0,46.7,7,20094.0,22.12,0.232,1,20.0,1.0,1674.5,29444.59119496855,1.574928729491039e-05,0.40816326530612246,0,0,0,1,0,0,0,0
87.0,3127305.0,2.5,3,1860.0,16.07,0.145,1,24.0,1.0,155.0,893515.7142857143,5.138608118297346e-06,0.27586206896551724,0,0,1,0,0,0,1,0
37.0,4631163.0,17.3,3,2548.0,18.06,0.647,1,27.0,1.0,212.33333333333334,253069.0163934426,3.899667556579728e-06,0.7297297297297297,1,0,0,0,0,1,0,0
92.0,405072.0,91.9,1,26163.0,17.61,0.541,0,13.0,1.0,2180.25,4360.3013993541435,4.347364549105963e-05,0.14130434782608695,1,0,0,0,1,0,0,0
48.0,2792302.0,28.0,4,15685.0,22.09,0.304,0,17.0,1.0,1307.0833333333333,96286.27586206897,7.911032577768243e-06,0.3541666666666667,0,1,0,0,0,0,0,0
96.0,5585472.0,12.2,3,20199.0,6.57,0.071,0,24.0,0.0,1683.25,423141.8181818182,1.1762656448254249e-06,0.25,0,0,1,0,0,1,0,0
78.0,960010.0,53.3,5,18561.0,15.13,0.297,1,19.0,1.0,1546.75,17679.74217311234,1.5760236080628243e-05,0.24358974358974358,0,0,0,0,0,1,0,0
66.0,3525302.0,15.5,7,11979.0,6.98,0.5,1,23.0,1.0,998.25,213654.66666666666,1.979971650663787e-06,0.3484848484848485,1,0,0,0,0,1,0,0
87.0,3183888.0,42.7,6,20112.0,8.77,0.046,0,28.0,0.0,1676.0,72857.84897025171,2.7544930115340075e-06,0.3218390804597701,0,1,0,0,0,1,0,0
88.0,162253.0,40.5,5,32355.0,19.94,0.582,0,9.0,1.0,2696.25,3909.710843373494,0.00012289373451501967,0.10227272727272728,0,0,0,0,0,0,1,0
72.0,4494998.0,4.8,3,16301.0,20.68,0.429,0,18.0,1.0,1358.4166666666667,774999.6551724138,4.600668431739362e-06,0.25,1,0,0,0,0,0,0,1
51.0,5584427.0,30.5,6,34788.0,9.18,0.408,0,26.0,1.0,2899.0,177283.39682539683,1.643856810402068e-06,0.5098039215686274,0,1,0,0,0,1,0,0
70.0,1580845.0,6.8,7,26726.0,17.24,0.449,1,24.0,1.0,2227.1666666666665,202672.4358974359,1.0905553102579252e-05,0.34285714285714286,1,0,0,0,0,1,0,0
40.0,2758036.0,24.3,6,33054.0,18.43,0.435,1,26.0,1.0,2754.5,109013.28063241106,6.682288888800259e-06,0.65,0,0,0,0,0,0,0,1
63.0,95656.0,61.8,6,5277.0,16.49,0.491,0,11.0,1.0,439.75,1523.1847133757963,0.00017238675684999529,0.1746031746031746,0,0,1,1,0,0,0,0
20.0,4105153.0,12.6,5,27011.0,10.01,0.157,0,5.0,0.0,2250.9166666666665,301849.48529411765,2.4383981697154356e-06,0.25,1,0,0,0,0,0,0,1
43.0,986014.0,28.4,6,15693.0,22.23,0.206,1,8.0,1.0,1307.75,33537.89115646259,2.254529596405734e-05,0.18604651162790697,0,1,0,0,0,0,1,0
56.0,2447292.0,22.1,6,32430.0,20.42,0.401,1,6.0,1.0,2702.5,105943.37662337662,8.34391305005163e-06,0.10714285714285714,0,0,0,0,1,0,0,0
36.0,1037388.0,9.8,5,32504.0,10.24,0.758,1,22.0,1.0,2708.6666666666665,96054.44444444444,9.870935589253404e-06,0.6111111111111112,0,0,0,0,0,0,0,1
55.0,3087362.0,44.4,6,28941.0,18.72,0.089,1,16.0,1.0,2411.75,68003.56828193832,6.0634269439648004e-06,0.2909090909090909,1,0,0,0,0,0,1,0
73.0,2341422.0,68.1,4,15222.0,22.22,0.25,1,13.0,1.0,1268.5,33884.54413892909,9.489955467252179e-06,0.1780821917808219,0,0,0,0,0,0,0,1
